loc_rowid,tce_plnt_num,tce_period,tce_period_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_duration,tce_duration_err,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err
14029,1,0.931541,9.46E-06,6.25E-03,1.13E-03,2.0941398,1.60E+00,76.35,5.36E+01,2.979,6.43E-01,1.345,2.43E-01,3.11E+03,7.33E+02,7353,311,4.03,0.27,1.972,0.914
14030,4,0.718713,1.18E-05,7.97E-03,8.86E-03,2.0464342,9.86E+00,81.99,6.19E+02,2.594,3.73E+00,1.661,1.85E+00,3.36E+03,8.52E+02,7375,307,4.05,0.29,1.911,0.958
14031,5,0.999714,1.48E-05,9.85E-03,2.42E-02,3.3126068,4.19E+01,89.66,1.23E+04,2.328,2.45E+00,2.055,5.04E+00,3.01E+03,7.64E+02,7375,307,4.05,0.29,1.911,0.958
14032,1,1.10154,1.41E-05,2.32E-03,3.02E-03,2.4423163,1.54E+01,88.7,3.22E+03,3.448,4.31E+00,0.6974,9.10E-01,3.56E+03,5.63E+02,7917,317,3.87,0.22,2.758,0.844
14033,1,0.658375,2.40E-05,9.30E-03,6.33E-03,1.1135879,8.83E-01,35.13,1.34E+02,1.965,5.75E+00,1.735,1.18E+00,3.07E+03,9.73E+02,6883,229,4.13,0.36,1.709,1.076
14034,1,5.40348,7.21E-05,3.43E-03,6.40E-04,4.0471939,4.01E+00,81.08,2.36E+01,7.988,5.34E-01,0.9416,1.76E-01,2.03E+03,3.72E+02,7912,300,3.91,0.22,2.518,0.903
14035,1,0.536508,1.26E-05,5.02E-03,2.28E-03,1.0149742,5.43E-02,26.65,5.48E+01,1.747,3.17E+00,2.087,9.48E-01,3.51E+03,8.37E+02,5048,182,3.5,0.29,3.808,1.794
14036,1,11.1053,3.13E-06,7.01E-02,1.00E-02,8.0945009,2.36E-01,82.9,3.13E-01,4,1.18E-02,947.1,1.35E+02,5.07E+03,5.05E+02,3314,85,0.33,0.17,123.7,23.81
14037,3,4.10025,8.43E-05,2.35E-03,3.31E-04,1.2915686,4.66E-01,46.77,3.30E+01,11.43,5.99E+00,0.7364,1.04E-01,2.58E+03,6.06E+02,8914,405,3.9,0.25,2.867,1.324
14038,4,4.09989,7.07E-05,2.46E-03,3.03E-04,1.3456257,4.59E-01,57.79,3.86E+01,16.3,6.89E+00,0.7683,9.47E-02,2.58E+03,6.06E+02,8914,405,3.9,0.25,2.867,1.324
14039,1,32.0038,5.58E-06,2.21E-01,2.27E-02,40.139061,4.04E-01,88.57,7.85E-01,4.264,5.15E+00,97.8,1.01E+01,9.61E+02,2.09E+02,5260,224,3.46,0.34,4.062,1.737
14040,1,1.05396,6.17E-06,8.00E-03,2.30E-03,3.9868836,4.85E+00,82.67,3.66E+01,1.757,1.22E-01,0.8272,2.38E-01,1.77E+03,3.64E+02,5873,169,4.48,0.29,0.947,0.385
14041,1,1.33693,1.24E-05,5.67E-03,1.53E-03,2.4191665,3.24E+00,77.24,7.02E+01,3.597,9.35E-01,1.068,2.88E-01,2.55E+03,9.22E+02,7328,334,4.17,0.41,1.725,1.237
14042,1,1.06875,2.78E-05,4.98E-03,1.62E-03,1.1491481,3.72E-01,38.45,4.61E+01,3.177,3.00E+00,1.039,3.38E-01,2.83E+03,7.06E+02,7079,248,4.04,0.28,1.91,0.942
14043,2,1.60031,2.54E-05,4.22E-03,1.31E-03,1.1116486,4.21E-01,35.66,6.64E+01,4.827,7.39E+00,0.7867,2.45E-01,2.42E+03,6.88E+02,7289,337,4.13,0.32,1.709,0.96
14044,1,1.24894,7.19E-06,3.68E-03,3.91E-04,2.614967,1.33E+00,78.81,2.54E+01,3.16,2.73E-01,1.119,1.19E-01,3.36E+03,5.13E+02,7682,305,3.84,0.23,2.783,0.821
14045,2,3.74692,2.13E-05,4.64E-03,5.61E-04,2.3520837,1.43E+00,67.87,1.90E+01,5.765,6.28E-01,1.41,1.70E-01,2.33E+03,3.56E+02,7682,305,3.84,0.23,2.783,0.821
14046,3,3.74576,6.29E-05,3.41E-03,2.08E-04,1.0187281,8.36E-03,29.71,1.10E+00,13.29,3.40E-01,1.035,6.31E-02,2.33E+03,3.56E+02,7682,305,3.84,0.23,2.783,0.821
14047,2,0.998219,1.14E-05,5.02E-03,4.08E-03,2.8657965,9.72E+00,83.99,2.57E+02,2.552,1.14E+00,0.849,6.90E-01,2.33E+03,5.42E+02,5966,182,4.07,0.29,1.551,0.714
14048,1,16.3327,3.28E-05,1.58E-02,6.03E-03,55.885339,7.88E+01,89.57,3.48E+00,2.064,9.39E-02,1.331,5.08E-01,5.91E+02,2.67E+01,5208,107,4.56,0.06,0.772,0.062
14049,2,10.0555,3.68E-05,1.05E-02,9.89E-03,27.792273,9.74E+01,89.86,1.08E+02,2.787,1.41E-01,0.8835,8.33E-01,6.95E+02,3.13E+01,5208,107,4.56,0.06,0.772,0.062
14050,1,0.990134,3.75E-06,2.22E-02,7.50E-03,4.1767245,5.24E+00,77.54,1.99E+01,0.8727,1.53E-01,1.84,6.23E-01,1.45E+03,1.24E+02,5072,168,4.59,0.1,0.761,0.12
14051,2,0.990114,7.10E-06,1.16E-02,1.66E-02,6.2632175,3.05E+01,89.09,4.65E+02,1.216,8.70E-02,0.9603,1.38E+00,1.45E+03,1.24E+02,5072,168,4.59,0.1,0.761,0.12
14052,1,1.39933,5.22E-06,1.57E-02,8.12E-03,2.9534407,4.90E+00,72.34,3.90E+01,1.731,6.94E-02,1.243,6.46E-01,1.14E+03,5.54E+01,4502,144,4.57,0.04,0.728,0.053
14053,1,2.13683,0.00E+00,4.95E-01,0.00E+00,8.1185291,0.00E+00,89.29,0.00E+00,3,0.00E+00,53.46,0.00E+00,1.42E+03,0.00E+00,5753,157,4.42,0.26,0.989,0.379
14054,1,197.145,1.70E-04,7.19E-02,2.48E-03,559.8881,9.06E+01,89.91,1.94E-02,1.713,1.06E-01,15.18,5.25E-01,4.98E+02,1.82E+02,7214,324,4.09,0.41,1.935,1.4
14055,2,1.19075,1.53E-05,5.37E-03,5.38E-04,1.0366114,1.52E-02,16.48,3.39E+00,1.321,1.41E-01,1.133,1.14E-01,2.73E+03,9.97E+02,7214,324,4.09,0.41,1.935,1.4
14056,3,1.19042,2.91E-05,2.87E-03,1.99E-03,1.0857737,7.33E-01,33.75,1.45E+02,3.658,1.34E+01,0.6065,4.20E-01,2.74E+03,9.97E+02,7214,324,4.09,0.41,1.935,1.4
14057,1,4.13776,4.67E-05,6.67E-03,6.08E-04,1.3099855,2.62E-01,46.7,1.71E+01,10.96,2.74E+00,1.14,1.04E-01,1.60E+03,5.64E+02,6913,330,4.21,0.4,1.566,1.095
14058,2,1.97266,2.48E-05,4.09E-03,1.81E-03,1.0247838,1.26E-01,65.48,3.30E+02,13.38,3.49E+01,0.7456,3.30E-01,2.14E+03,8.23E+02,7103,336,4.19,0.43,1.669,1.274
14059,1,6.05924,7.65E-06,1.36E-02,2.68E-03,16.089968,1.48E+01,86.79,3.67E+00,1.339,1.47E-01,1.429,2.82E-01,9.78E+02,9.55E+01,5731,117,4.46,0.16,0.963,0.184
14060,1,2.83167,3.11E-05,5.13E-03,7.54E-04,1.3073059,4.39E-01,48.09,3.03E+01,8.234,3.64E+00,0.9936,1.46E-01,1.96E+03,4.01E+02,6771,259,4,0.28,1.776,0.713
14061,2,2.83116,3.48E-05,4.33E-03,3.02E-03,2.126733,6.40E+00,84.56,5.15E+02,10.01,8.30E+00,0.8386,5.85E-01,1.96E+03,4.01E+02,6771,259,4,0.28,1.776,0.713
14062,2,8.586,3.49E-05,1.05E-02,3.32E-03,10.866445,1.78E+01,85.61,1.05E+01,3.456,3.09E-01,1.939,6.13E-01,1.21E+03,1.52E+02,6167,126,4.04,0.16,1.689,0.419
14063,3,3.88687,1.93E-05,6.92E-03,4.06E-03,7.9287769,2.27E+01,88.09,7.99E+01,3.639,1.27E-01,1.275,7.49E-01,1.57E+03,1.98E+02,6167,126,4.04,0.16,1.689,0.419
14064,1,0.764137,6.73E-06,7.55E-03,1.73E-03,3.3551209,3.56E+00,77.89,2.77E+01,1.254,1.12E-01,0.9366,2.15E-01,2.26E+03,7.34E+02,6343,237,4.41,0.37,1.137,0.734
14065,3,124.525,7.41E-04,2.51E-02,4.86E-03,75.405893,5.58E+01,89.49,8.50E-01,9.818,6.11E-01,2.865,5.55E-01,3.56E+02,2.92E+01,5497,104,4.39,0.13,1.046,0.167
14066,1,1.57564,5.39E-08,1.90E-01,1.51E-03,3.7767122,7.32E-03,76.22,7.24E-02,2.483,1.66E-03,17.82,1.42E-01,1.58E+03,3.41E+02,6202,188,4.54,0.31,0.858,0.367
14067,1,0.876287,7.62E-06,8.26E-03,6.17E-03,5.7947089,2.04E+01,87.03,1.20E+02,1.112,7.82E-02,0.8369,6.25E-01,1.91E+03,3.72E+02,6032,190,4.51,0.28,0.929,0.357
14068,2,0.876291,6.74E-06,8.91E-03,6.30E-03,6.0379659,2.02E+01,87.34,1.17E+02,1.075,6.33E-02,0.9033,6.39E-01,1.91E+03,3.72E+02,6032,190,4.51,0.28,0.929,0.357
14069,2,0.649435,1.27E-05,8.16E-03,7.43E-03,1.7642185,6.65E+00,59.33,1.73E+02,1.278,1.80E+00,2.201,2.00E+00,4.12E+03,7.68E+02,7994,308,3.93,0.23,2.473,0.902
14070,3,1.62425,0.00E+00,9.34E-03,0.00E+00,2.0771082,0.00E+00,87.24,0.00E+00,6,0.00E+00,2.521,0.00E+00,3.04E+03,0.00E+00,7994,308,3.93,0.23,2.473,0.902
14071,4,2.43413,6.22E-05,9.86E-03,1.84E-02,2.023152,1.61E+01,75.69,5.82E+02,8.064,1.91E+01,2.66,4.95E+00,2.65E+03,4.94E+02,7994,308,3.93,0.23,2.473,0.902
14072,1,10.6363,1.96E-06,4.48E-01,2.85E-04,21.904225,2.86E-02,88.98,8.75E-03,5.171,4.85E-03,65.73,4.18E-02,1.11E+03,2.49E+02,6781,269,4.22,0.25,1.345,0.595
14073,1,10.636,6.23E-05,1.69E-02,5.13E-03,10.731472,1.48E+01,85.18,8.22E+00,3.548,7.37E-01,1.5,4.55E-01,7.30E+02,1.15E+02,5543,159,4.57,0.2,0.813,0.252
14074,1,0.839066,8.67E-06,7.59E-03,8.66E-04,1.9014006,7.98E-01,68.43,2.34E+01,2.446,3.60E-01,1.55,1.77E-01,2.95E+03,8.90E+02,6942,324,4.08,0.34,1.87,1.114
14075,2,0.839061,8.14E-06,7.60E-03,1.09E-03,2.7892625,1.88E+00,79.6,3.11E+01,2.006,1.78E-01,1.552,2.23E-01,2.95E+03,8.90E+02,6942,324,4.08,0.34,1.87,1.114
14076,3,0.651312,1.82E-05,8.43E-03,8.65E-04,1.0086077,5.27E-03,26.05,8.78E+00,2.183,6.29E-01,1.72,1.77E-01,3.21E+03,9.68E+02,6942,324,4.08,0.34,1.87,1.114
14077,4,0.651339,0.00E+00,1.41E-02,0.00E+00,2.0086304,0.00E+00,87.15,0.00E+00,2.5,0.00E+00,2.883,0.00E+00,3.21E+03,0.00E+00,6942,324,4.08,0.34,1.87,1.114
14078,2,15.927,1.25E-05,2.11E-01,1.41E-02,6.7487354,5.31E-02,81.7,2.41E-01,12.96,3.30E-02,14.93,9.98E-01,5.66E+02,4.92E+01,5191,157,4.62,0.11,0.65,0.106
14079,1,362.747,6.81E-03,1.08E-02,1.74E-02,216.54836,1.76E+03,89.92,7.28E+00,12.36,2.16E+00,2.541,4.11E+00,3.84E+02,9.46E+00,6176,52,3.88,0.01,2.16,0.1
14080,1,1.20858,3.50E-05,3.69E-03,4.73E-03,1.0766244,1.07E+00,43.6,3.46E+02,5.421,3.38E+01,0.5862,7.52E-01,2.26E+03,5.81E+02,6486,233,4.17,0.28,1.456,0.74
14081,1,1.01263,1.18E-05,5.54E-03,3.54E-03,4.169293,1.37E+01,85.52,1.47E+02,1.765,3.12E-01,0.8091,5.18E-01,2.34E+03,7.09E+02,6664,248,4.27,0.34,1.339,0.806
14082,2,0.729868,1.60E-05,1.12E-02,2.56E-02,2.2575013,2.18E+01,87.29,2.88E+03,2.484,5.37E+00,1.416,3.23E+00,2.39E+03,6.28E+02,6528,212,4.38,0.3,1.155,0.602
14083,1,0.508658,8.97E-06,1.34E-02,1.01E-02,1.4905762,3.34E+00,52.85,1.39E+02,1.214,1.64E+00,1.236,9.33E-01,2.22E+03,4.55E+02,6049,248,4.55,0.28,0.845,0.339
14084,2,0.859637,1.21E-05,1.07E-02,2.17E-02,1.4722165,8.07E+00,76.27,1.11E+03,4.231,1.92E+01,0.9887,2.00E+00,1.87E+03,3.82E+02,6049,248,4.55,0.28,0.845,0.339
14085,1,2.4866,2.52E-05,6.17E-03,1.46E-03,1.5433183,1.08E+00,54.33,4.06E+01,5.537,2.43E+00,0.5284,1.25E-01,1.25E+03,2.92E+02,5942,156,4.59,0.32,0.785,0.363
14086,2,0.931543,6.27E-06,7.65E-03,1.86E-03,2.2856312,2.53E+00,82.47,1.14E+02,2.996,7.35E-01,1.647,4.01E-01,3.11E+03,7.33E+02,7353,311,4.03,0.27,1.972,0.914
14087,3,0.721335,8.19E-06,9.45E-03,3.31E-03,1.6892267,2.19E+00,65.52,8.87E+01,2.373,1.53E+00,2.033,7.13E-01,3.39E+03,7.98E+02,7353,311,4.03,0.27,1.972,0.914
14088,4,0.721322,1.35E-05,9.15E-03,2.43E-03,2.0703487,2.31E+00,70.2,5.44E+01,1.931,5.85E-01,1.969,5.24E-01,3.39E+03,7.98E+02,7353,311,4.03,0.27,1.972,0.914
14089,2,0.658345,4.84E-06,2.04E-02,6.99E-03,1.8257153,2.51E+00,67.45,8.18E+01,2.045,9.14E-01,3.808,1.30E+00,3.07E+03,9.73E+02,6883,229,4.13,0.36,1.709,1.076
14090,3,0.964434,1.19E-05,2.40E-02,1.93E-02,7.2816177,3.15E+01,87.63,1.16E+02,0.9904,1.55E-01,4.485,3.60E+00,2.71E+03,8.56E+02,6883,229,4.13,0.36,1.709,1.076
14091,1,6.37844,1.37E-04,1.40E-02,6.08E-04,1.0660386,1.06E-03,23.22,2.91E-01,11.96,2.84E-01,1.708,7.40E-02,1.05E+03,2.09E+02,5681,174,4.26,0.25,1.115,0.437
14092,2,12.7561,3.40E-04,1.14E-02,1.39E-02,4.8992267,2.56E+01,86.24,2.01E+02,19.07,4.08E+00,1.389,1.69E+00,8.35E+02,1.66E+02,5681,174,4.26,0.25,1.115,0.437
14093,2,11.1052,1.39E-05,8.99E-03,8.90E-04,25.796801,4.90E+00,89.98,5.77E+01,3.318,3.95E-02,121.4,1.20E+01,5.07E+03,5.05E+02,3314,85,0.33,0.17,123.7,23.81
14094,1,23.3593,1.08E-04,2.19E-02,1.85E-02,37.681473,1.61E+02,89.57,2.34E+01,4.654,8.70E-01,2.412,2.04E+00,6.84E+02,1.49E+02,6244,210,4.46,0.3,1.009,0.435
14095,1,2.68821,2.54E-05,5.79E-03,3.25E-03,2.3187995,6.21E+00,89.37,3.18E+03,8.905,5.19E+00,0.9383,5.26E-01,1.88E+03,6.74E+02,7201,320,4.24,0.4,1.484,1.054
14096,2,1.34407,1.74E-05,5.72E-03,3.86E-03,1.1068738,8.03E-01,72.18,5.81E+02,8.785,2.82E+01,0.9256,6.25E-01,2.37E+03,8.49E+02,7201,320,4.24,0.4,1.484,1.054
14097,2,32.0038,4.38E-05,8.47E-02,2.52E-02,15.310797,9.30E-01,86.26,3.67E-01,6.723,5.45E-02,37.56,1.12E+01,9.61E+02,2.09E+02,5260,224,3.46,0.34,4.062,1.737
14098,1,2.4017,1.27E-05,1.39E-02,1.24E-02,11.478481,4.71E+01,87.57,4.25E+01,1.422,2.03E-01,0.6053,5.40E-01,6.21E+02,7.19E+01,3607,97,4.86,0.11,0.4,0.09
14099,1,305.076,3.78E-04,5.74E-02,4.44E-03,401.82419,1.24E+02,89.96,1.59E-01,5.916,2.19E-01,7.219,5.58E-01,2.84E+02,3.27E+01,5717,134,4.35,0.16,1.153,0.26
14100,1,28.7142,2.03E-06,2.80E-01,4.04E-03,31.821429,4.85E-02,88.32,1.38E-02,6.062,4.30E-03,43.36,6.25E-01,7.94E+02,2.20E+02,6706,250,4.23,0.31,1.417,0.777
14101,2,1.06872,6.67E-06,1.13E-02,1.29E-03,1.8387272,8.08E-01,67.72,2.59E+01,3.253,5.18E-01,2.355,2.70E-01,2.83E+03,7.06E+02,7079,248,4.04,0.28,1.91,0.942
14102,1,1.04596,1.19E-05,5.62E-03,4.23E-03,1.3948191,2.39E+00,62.17,1.99E+02,4.39,7.83E+00,0.3801,2.86E-01,1.40E+03,7.41E+01,5291,164,4.64,0.06,0.62,0.053
14103,1,459.269,4.45E-02,9.82E-03,3.07E-02,293.16677,4.68E+03,89.84,3.73E+00,6.749,6.68E+00,1.171,3.67E+00,2.59E+02,5.89E+01,6096,186,4.37,0.28,1.093,0.492
14104,1,4.37989,3.55E-05,3.96E-03,6.44E-04,3.5393172,2.81E+00,76.14,1.60E+01,5.08,3.16E-01,0.8004,1.30E-01,1.62E+03,4.13E+01,6390,49,3.99,0.02,1.85,0.09
14105,4,3.74681,2.83E-05,3.82E-03,1.17E-03,5.0405449,9.62E+00,79.41,2.40E+01,2.196,1.91E-01,1.16,3.57E-01,2.33E+03,3.56E+02,7682,305,3.84,0.23,2.783,0.821
14106,1,0.953743,5.46E-07,2.50E-02,5.16E-04,2.9903805,3.24E-01,72.38,2.47E+00,1.173,1.70E-02,4.076,8.42E-02,2.70E+03,9.67E+02,7346,1473,4.25,0.34,1.494,0.885
14107,2,0.953733,1.69E-06,1.43E-02,1.42E-03,3.8243445,2.23E+00,76.38,1.02E+01,0.8901,3.79E-02,2.332,2.31E-01,2.70E+03,9.67E+02,7346,1473,4.25,0.34,1.494,0.885
14108,3,6.88729,3.09E-05,8.63E-03,3.33E-03,17.80277,2.54E+01,87.94,7.28E+00,2.304,1.14E-01,0.7273,2.81E-01,7.88E+02,3.55E+01,5208,107,4.56,0.06,0.772,0.062
14109,4,4.78846,2.18E-05,7.77E-03,3.65E-03,14.526882,2.52E+01,87.89,1.29E+01,2.149,1.05E-01,0.655,3.08E-01,8.89E+02,4.01E+01,5208,107,4.56,0.06,0.772,0.062
14110,1,0.770503,6.61E-06,6.38E-03,1.96E-03,1.1216149,4.63E-01,35.48,6.58E+01,2.217,3.26E+00,1.321,4.06E-01,3.23E+03,1.03E+03,7384,319,4.09,0.36,1.898,1.2
14111,2,0.770505,7.25E-06,5.68E-03,4.50E-03,2.3287222,8.96E+00,87.54,1.17E+03,2.529,2.12E+00,1.176,9.32E-01,3.23E+03,1.03E+03,7384,319,4.09,0.36,1.898,1.2
14112,2,12.8206,0.00E+00,1.11E-01,0.00E+00,7.2278519,0.00E+00,89.21,0.00E+00,15,0.00E+00,12.03,0.00E+00,7.79E+02,0.00E+00,5753,157,4.42,0.26,0.989,0.379
14113,1,105.304,3.67E-04,3.54E-02,5.98E-03,106.94919,7.19E+01,89.67,5.93E-01,6.281,4.46E-01,3.378,5.71E-01,3.51E+02,3.20E+01,5534,106,4.51,0.14,0.875,0.156
14114,1,0.54925,0.00E+00,1.19E-02,0.00E+00,2.1125249,0.00E+00,87.29,0.00E+00,2,0.00E+00,2.504,0.00E+00,4.38E+03,0.00E+00,8677,340,4.02,0.3,1.931,0.661
14115,2,0.729913,1.49E-05,6.60E-03,1.22E-02,2.0747043,1.76E+01,87.24,3.07E+03,2.692,6.70E+00,1.392,2.58E+00,3.98E+03,6.99E+02,8677,340,4.02,0.3,1.931,0.661
14116,3,0.729888,1.33E-05,7.30E-03,4.99E-03,1.7927143,5.05E+00,73.86,2.54E+02,2.723,3.35E+00,1.538,1.05E+00,3.98E+03,6.99E+02,8677,340,4.02,0.3,1.931,0.661
14117,2,8.2781,6.84E-05,8.20E-03,1.70E-03,4.6002187,5.26E+00,79.72,1.80E+01,8.048,1.73E-01,1.401,2.91E-01,1.27E+03,4.48E+02,6913,330,4.21,0.4,1.566,1.095
14118,3,8.27737,7.82E-05,7.35E-03,3.12E-03,4.0759565,9.17E+00,89.83,2.87E+03,15.63,1.78E+00,1.255,5.34E-01,1.27E+03,4.48E+02,6913,330,4.21,0.4,1.566,1.095
14119,1,49.6456,2.73E-04,5.08E-02,1.23E-02,5.4107105,3.04E-01,79.35,6.72E-01,22.63,2.75E+00,6.915,1.68E+00,5.97E+02,1.71E+02,6293,194,4.27,0.3,1.247,0.711
14120,1,1.48033,2.08E-08,5.90E-01,1.23E-04,5.710053,1.04E-03,86.85,6.24E-03,3.087,5.50E-04,46.17,9.61E-03,1.31E+03,1.67E+02,5260,167,4.56,0.47,0.717,0.177
14121,2,1.48032,0.00E+00,1.76E-01,0.00E+00,8.8303194,0.00E+00,89.35,0.00E+00,1.5,0.00E+00,13.73,0.00E+00,1.31E+03,0.00E+00,5260,167,4.56,0.47,0.717,0.177
14122,1,1.15793,1.66E-05,3.73E-03,7.01E-04,1.8119466,1.22E+00,63.32,3.38E+01,2.871,8.21E-01,0.5644,1.06E-01,2.29E+03,7.04E+02,6777,227,4.27,0.34,1.385,0.845
14123,1,15.7798,4.53E-05,2.37E-02,3.43E-03,17.811239,1.22E+01,87.39,2.73E+00,4.217,3.56E-01,2.36,3.41E-01,7.13E+02,1.40E+02,5941,171,4.52,0.28,0.911,0.353
14124,1,0.571351,9.20E-06,5.37E-03,6.52E-03,1.0914294,1.02E+00,89.94,2.57E+05,4.021,2.01E+01,0.5698,6.91E-01,2.28E+03,4.82E+02,6089,195,4.47,0.29,0.972,0.407
14125,1,0.574318,1.93E-03,1.01E-03,1.34E-02,1.7905717,2.31E+01,71.53,9.99E+02,2.021,1.23E+01,0.1817,2.41E+00,3.27E+03,7.90E+02,6440,227,3.89,0.48,1.646,0.786
14126,2,0.572265,0.00E+00,3.03E-02,0.00E+00,2.98854,0.00E+00,88.08,0.00E+00,1.5,0.00E+00,5.435,0.00E+00,3.28E+03,0.00E+00,6440,227,3.89,0.48,1.646,0.786
14127,1,1.12469,1.11E-05,1.59E-02,1.25E-02,1.0431028,4.07E-03,16.61,3.86E+00,1.493,3.02E-01,3.985,3.14E+00,3.23E+03,7.24E+02,7308,278,3.81,0.42,2.301,1.015
14128,2,1.12477,1.22E-05,1.28E-02,6.72E-03,1.0390994,5.73E-03,16.46,3.10E+00,1.495,2.23E-01,3.212,1.69E+00,3.23E+03,7.24E+02,7308,278,3.81,0.42,2.301,1.015
14129,1,5.10135,6.67E-06,2.80E-02,8.85E-03,13.428272,1.90E+01,87.87,1.22E+01,2.608,2.33E-01,2.911,9.22E-01,1.05E+03,2.22E+02,5869,201,4.48,0.29,0.954,0.399
14130,1,1.28706,1.36E-05,8.02E-03,3.83E-03,3.0852007,6.59E+00,76.89,6.20E+01,2.312,4.90E-01,0.746,3.56E-01,1.63E+03,3.56E+02,5906,179,4.49,0.28,0.852,0.368
14131,1,1.29373,1.25E-05,7.82E-03,1.62E-03,1.0850342,1.46E-01,34.1,2.98E+01,4.159,2.93E+00,0.6615,1.37E-01,1.42E+03,2.12E+02,5330,173,4.55,0.17,0.775,0.226
14132,1,0.939708,7.06E-06,1.44E-02,1.48E-03,1.0981318,1.11E-01,33.6,1.88E+01,2.867,1.16E+00,5.281,5.45E-01,4.12E+03,7.07E+02,7884,321,3.7,0.28,3.368,1.123
14133,1,10.6363,4.64E-05,1.35E-02,1.17E-02,20.402084,8.48E+01,89.33,4.96E+01,3.924,3.57E-01,1.146,9.92E-01,7.57E+02,1.58E+02,5833,163,4.59,0.28,0.778,0.322
14134,2,10.7302,2.66E-04,6.56E-03,7.45E-03,4.4905344,2.35E+01,89.91,1.01E+04,18.37,3.99E+00,0.5566,6.32E-01,7.55E+02,1.58E+02,5833,163,4.59,0.28,0.778,0.322
14135,1,1.88243,0.00E+00,3.28E-01,0.00E+00,7.6194114,0.00E+00,89.25,0.00E+00,2.5,0.00E+00,43.46,0.00E+00,1.82E+03,0.00E+00,6322,179,4.21,0.23,1.213,0.373
